side,symbol,deal_date,band,deal_value_inr,adv_ratio,pre_car,day0_ar,post_car_h5
BUY,STLTECH.NS,2022-10-03,micro,109231582,0.61,-0.03081,0.00441,0.03956069101657789
BUY,DBL.NS,2023-12-04,micro,346836153,0.65,-0.09366,0.01406,-0.005194001544847504
BUY,GARUDA.NS,2024-12-19,broad,283630284,3.83,0.06429,0.11874,0.09226514502178218
BUY,BCLIND.NS,2023-03-15,broad,89302500,1.54,-0.00445,-0.01569,-0.01942273092222102
BUY,KAMOPAINTS.NS,2024-09-06,broad,360234347,0.66,0.09153,0.02229,0.0634198177736891
BUY,AMBER.NS,2023-10-23,smallcap,564000000,2.68,0.02615,-0.03678,-0.03955826138103791
BUY,KHADIM.NS,2021-11-03,broad,31111000,0.53,-0.03489,0.08432,-0.1420500197120632
BUY,JPASSOCIAT.NS,2022-12-12,broad,159806051,1.83,-0.05500,0.09810,0.002958885714591575
BUY,AWHCL.NS,2023-09-28,broad,65954834,2.13,0.06144,0.05631,0.003062789966203572
BUY,GREAVESCOT.NS,2024-12-10,micro,2500206757,6.15,0.09084,0.17570,-0.03672970857465585
BUY,3IINFOLTD.NS,2024-01-02,broad,235162428,3.49,0.13665,0.08255,-0.05061471179162036
BUY,MTNL.NS,2024-07-29,broad,389178647,1.07,0.33733,-0.05011,-0.1916954083226946
BUY,SYNCOMF.NS,2024-08-21,broad,103215027,1.18,0.00527,0.16849,0.064116438386288
BUY,RCF.NS,2022-03-30,micro,255346816,1.02,0.12869,-0.02889,0.09298945873239495
BUY,RVNL.NS,2024-07-08,midcap,6145633812,0.74,0.15078,0.15346,0.13429062272376324
BUY,NFL.NS,2023-12-06,micro,430404312,2.39,0.01570,0.06566,0.04376539307929672
BUY,STLTECH.NS,2023-10-27,micro,396260548,2.46,-0.01760,-0.11380,-0.054777957895383866
BUY,IRB.NS,2022-10-03,smallcap,205624448,1.05,-0.02775,0.00721,-0.005475450300057139
BUY,CONFIPET.NS,2023-08-29,broad,139332379,1.90,0.08272,0.04464,-0.030884646845883656
BUY,EDELWEISS.NS,2024-08-09,micro,404417553,1.60,0.06969,0.13100,0.15837385941986315
BUY,SIGACHI.NS,2023-06-26,broad,47154764,2.89,0.07905,0.10444,-0.03957661384653022
BUY,VIPIND.NS,2024-09-23,micro,978742276,2.75,0.00142,0.10516,-0.07312400487333515
BUY,JPPOWER.NS,2023-03-17,smallcap,222884793,1.36,-0.03436,-0.00511,-0.09067329071463903
BUY,DCAL.NS,2023-09-21,broad,201664527,3.01,0.02422,0.10216,-0.028593243623540543
BUY,JAICORPLTD.NS,2023-08-21,broad,363053889,1.40,0.15219,0.09961,-0.021243368572294252
BUY,IPL.NS,2023-11-23,broad,173786402,0.88,0.05183,-0.02951,0.0617201275443664
BUY,NAZARA.NS,2022-09-12,micro,319557637,1.19,0.07558,0.03620,0.004418085343975142
BUY,RPTECH.NS,2024-07-04,broad,234852418,4.14,0.07315,0.11279,0.10026545024636935
BUY,NRL.NS,2024-10-10,broad,122744723,2.34,0.05703,0.09782,0.03192414970359336
BUY,SUNTECK.NS,2023-12-13,micro,1270056291,6.97,0.00170,-0.05604,-0.07192033808139575
BUY,GREENPANEL.NS,2023-12-28,broad,379641753,3.75,0.02506,0.06044,0.0289721813875915
BUY,APEX.NS,2024-07-25,broad,173224121,7.02,0.35014,-0.05891,-0.014166381527165761
BUY,ATULAUTO.NS,2023-01-19,broad,210813273,4.75,0.19762,0.06713,-0.04350937512476283
BUY,PNBGILTS.NS,2023-10-19,broad,575702897,2.01,0.04144,0.09978,-0.10799933191070932
BUY,VIPIND.NS,2024-03-28,micro,1283844134,3.93,-0.00253,0.12578,-0.017626585867031697
BUY,JPPOWER.NS,2023-09-14,smallcap,1223655584,0.94,0.14091,-0.00320,0.06279818849637475
BUY,RADHIKAJWE.NS,2024-08-07,broad,51213268,0.58,-0.00050,0.10323,-0.0009430133512191574
BUY,PARAGMILK.NS,2023-06-26,broad,391947469,4.77,0.08132,0.14231,-0.03703147152462738
BUY,IRB.NS,2021-09-30,smallcap,431023262,0.99,0.09274,0.06638,-0.03839518164905509
BUY,PSPPROJECT.NS,2023-03-31,broad,823794000,26.89,0.00490,-0.01656,0.008356095302136435
BUY,GALAPREC.NS,2024-12-17,broad,80375973,1.19,0.03160,0.11839,0.1892011604859949
BUY,KRISHNADEF.NS,2023-01-03,broad,9519600,0.60,0.05721,0.09800,-0.06733119440383195
BUY,KRYSTAL.NS,2024-06-25,broad,195334022,2.12,0.12494,0.03887,-0.032281891445919864
BUY,HAVELLS.NS,2022-11-03,midcap,460731657,0.52,0.01687,-0.01426,0.016865663562020572
BUY,DATAPATTNS.NS,2024-07-05,smallcap,2401151635,1.95,0.01638,0.06199,-0.015443739044444404
BUY,TVTODAY.NS,2024-02-15,broad,78897008,1.31,-0.01702,0.04914,-0.03379027608912355
BUY,SALZERELEC.NS,2022-11-11,broad,41457000,1.69,-0.00850,0.05857,-0.0492824974023266
BUY,ORIENTTECH.NS,2024-11-05,broad,314876309,4.57,0.12439,0.14678,0.06698605947035308
BUY,MOL.NS,2024-10-16,broad,145707143,1.15,0.11220,0.07214,-0.06452590416672588
BUY,MTNL.NS,2024-01-29,broad,260877243,0.78,0.25087,0.00943,0.06307974837565467
BUY,TATAPOWER.NS,2021-10-18,broad,8290434668,0.60,0.20767,0.14833,-0.011206015075860942
BUY,RAIN.NS,2024-01-29,micro,421139525,1.11,0.15275,0.04812,0.06375886657807728
BUY,MVGJL.NS,2024-09-09,broad,86526925,1.53,0.00851,0.10380,0.0773273028147885
BUY,KHADIM.NS,2022-03-29,broad,46620000,3.75,-0.02614,-0.02457,0.03966178858604397
BUY,ARIHANTCAP.NS,2024-07-25,broad,79555070,2.10,0.10419,-0.04449,-0.055788486520146896
BUY,GHCL.NS,2022-09-16,micro,764300985,2.67,0.04883,-0.00339,-0.005726104269618171
BUY,JMFINANCIL.NS,2024-09-05,smallcap,658186746,1.42,0.17786,0.02169,0.02648364007109505
BUY,NIITLTD.NS,2024-08-30,broad,205903514,2.04,0.33400,0.02505,0.11560677430361854
BUY,3IINFOLTD.NS,2025-01-01,broad,29417378,1.83,-0.01372,0.19578,-0.059486616407236625
BUY,RATNAVEER.NS,2024-04-25,broad,36600375,0.77,0.13786,-0.02859,-0.02336505232255237
BUY,CIGNITITEC.NS,2024-07-30,broad,204750000,1.19,-0.00140,-0.00023,0.01898656269972354
BUY,ZIMLAB.NS,2023-06-12,broad,127082359,13.50,0.05672,0.04160,-0.02099726352964959
BUY,GRSE.NS,2023-08-17,smallcap,588767184,1.70,0.27956,0.00130,0.025607729959853387
BUY,BLSE.NS,2024-06-26,broad,132617895,1.57,-0.09441,-0.01811,-0.02118363004212931
BUY,RIIL.NS,2022-03-30,broad,129887583,0.50,-0.02113,0.03670,0.034896793482560806
BUY,TEXRAIL.NS,2024-01-20,micro,709711183,1.18,0.10872,-0.00440,0.021009084923137467
BUY,AXISBANK.NS,2023-12-13,broad,37369987500,4.71,-0.00346,-0.01523,-0.02577265866435985
BUY,RIIL.NS,2022-05-02,broad,1063611487,1.18,0.14576,0.01072,-0.005551123622241749
BUY,NFL.NS,2024-07-23,micro,1220136359,0.52,0.07046,-0.07183,-0.030222871816244057
BUY,IPL.NS,2023-11-29,broad,214071208,0.95,0.05038,0.01176,0.052106726541164994
BUY,DYCL.NS,2023-08-01,broad,55799933,1.23,-0.05259,0.16067,-0.008545812791775464
BUY,INDOSTAR.NS,2023-05-09,broad,83961404,17.02,0.00458,0.04975,0.032080227216111146
BUY,TITAGARH.NS,2024-12-11,smallcap,1123334244,1.02,0.01090,0.06332,-0.0309622014850236
BUY,RPOWER.NS,2023-07-27,smallcap,932264760,0.54,-0.00876,0.04780,0.165070826554079
BUY,MCX.NS,2023-10-03,midcap,577709236,0.65,0.12838,-0.04651,0.10180494279117491
BUY,VALIANTLAB.NS,2023-12-26,broad,49812480,2.60,0.03308,-0.01645,-0.009083507724124362
BUY,NAZARA.NS,2022-08-03,micro,292399895,1.08,0.27646,0.01843,-0.06924880031870462
BUY,MOIL.NS,2024-01-16,micro,579554290,1.08,-0.02506,0.08359,0.021282352578744446
BUY,EASEMYTRIP.NS,2024-11-29,broad,422142067,1.35,0.08128,0.09292,-0.027444925142905308
BUY,HATHWAY.NS,2024-01-10,broad,276743066,0.67,0.10463,0.02977,-0.02391053623895867
BUY,SKIPPER.NS,2024-10-14,micro,401721944,0.83,0.12373,0.06175,-0.054846406413532556
BUY,NESTLEIND.NS,2022-08-08,broad,907245032,0.93,0.01513,-0.02081,-0.03476814110629933
BUY,EXICOM.NS,2024-05-31,broad,740811425,2.82,0.17873,-0.00758,0.029560464012058918
BUY,PNBGILTS.NS,2024-01-31,broad,283086344,1.60,0.02489,0.04249,-0.05205776625654657
BUY,BORORENEW.NS,2024-01-09,micro,412727557,3.61,0.03926,0.08869,-0.029991683229102395
BUY,ORIENTCEM.NS,2024-06-27,micro,443049124,3.32,0.04744,0.05268,0.030984722991266533
BUY,WABAG.NS,2023-10-17,micro,286870809,2.39,-0.04865,0.12493,-0.028125417773296135
BUY,SULA.NS,2024-09-03,broad,111355857,1.02,-0.00187,-0.00220,0.0031306640747584824
BUY,INDOBORAX.NS,2023-12-20,broad,80017000,5.57,0.05483,0.03724,0.04920249807122912
BUY,FLAIR.NS,2024-10-28,broad,184996000,10.58,-0.03757,-0.00565,0.006827610777180415
BUY,YUKEN.NS,2024-04-24,broad,161704882,8.31,0.13248,0.13655,0.061241649978470813
BUY,ASTRAMICRO.NS,2024-05-27,micro,620187596,2.35,0.05071,0.10249,-0.1091794214081282
BUY,BLAL.NS,2024-07-05,broad,107045697,0.54,0.02235,0.04606,0.022492718600284345
BUY,DCXINDIA.NS,2024-06-24,broad,229754458,0.63,0.11606,0.03848,0.13624721120834216
BUY,ZYDUSWELL.NS,2023-12-28,smallcap,2545920000,43.20,0.00884,0.00377,-0.016585609106646748
BUY,GREAVESCOT.NS,2022-01-11,micro,3940958440,21.85,0.28396,0.13436,0.027410968005759706
BUY,DCW.NS,2021-10-01,broad,76025089,0.99,0.18277,0.03109,-0.04157581452194681
BUY,EVEREADY.NS,2024-07-08,broad,319812513,5.13,0.02040,0.12076,-0.05769776623261036
BUY,ONMOBILE.NS,2023-10-13,broad,83373161,0.87,0.06386,0.04092,-0.04247599100748256
BUY,ZEEMEDIA.NS,2024-10-07,broad,63402118,0.60,0.24531,-0.04160,-0.0070861409762936756
BUY,SOLARA.NS,2023-06-23,broad,73700000,2.56,-0.02522,0.00251,0.0012723107264047684
BUY,PARAS.NS,2023-07-13,micro,145184498,0.52,0.08683,0.01802,-0.020505864229081627
BUY,NOVAAGRI.NS,2024-06-11,broad,135226311,8.52,0.27098,0.05186,0.03674358813340195
BUY,PARAGMILK.NS,2023-07-24,broad,107734342,0.65,0.09178,0.06065,0.09910607551238426
BUY,DCW.NS,2024-04-05,broad,616814166,2.86,0.06812,0.03714,-0.0344430229992293
BUY,TATACONSUM.NS,2022-11-14,broad,717324702,0.86,-0.00284,-0.00593,0.006774252099928879
BUY,SPECIALITY.NS,2023-04-20,broad,58180000,4.27,0.02020,0.06507,-0.034491425830373124
BUY,OMAXE.NS,2023-09-27,broad,60599373,2.58,0.20998,0.16921,0.04345297625492206
BUY,MIDHANI.NS,2024-01-18,micro,452123325,1.84,0.08243,0.00741,0.11322842600978311
BUY,TTML.NS,2024-12-12,smallcap,925940640,2.57,-0.00421,0.06464,-0.057505306026814695
BUY,NTPC.NS,2022-08-08,broad,831070492,0.54,0.00423,0.01709,0.008371769013540753
BUY,ARIHANTCAP.NS,2024-09-05,broad,109625262,1.64,0.29300,0.00379,0.04929218172378058
BUY,CAPACITE.NS,2023-11-17,broad,121368202,0.82,0.15905,-0.01793,-0.0023641340515423437
BUY,SHRIRAMPPS.NS,2023-12-05,broad,1772033858,4.52,0.07432,0.06287,-0.03284560528519387
BUY,ASIANENE.NS,2023-03-28,broad,21287504,0.80,0.10340,0.04530,-0.07929427397694588
BUY,RPOWER.NS,2023-11-17,smallcap,1262415068,0.92,0.07631,0.00550,-0.05996976700137546
BUY,GEOJITFSL.NS,2024-09-04,broad,1034259077,6.71,0.25173,0.08881,-0.045453680959157694
BUY,JISLJALEQS.NS,2021-10-12,broad,126949669,0.96,0.27464,0.06737,-0.08073641114301333
BUY,PAKKA.NS,2024-01-19,broad,124557740,3.71,0.32940,0.14067,0.006753824848700685
BUY,RIIL.NS,2022-07-01,broad,628565776,0.74,0.20903,-0.01443,-0.01884094070849196
BUY,SMCGLOBAL.NS,2021-12-29,broad,75624785,12.49,-0.01769,0.03173,-0.014723020281019794
BUY,KRN.NS,2024-11-08,micro,445451861,1.60,0.27669,0.00919,0.20632017300272876
BUY,JAICORPLTD.NS,2023-08-17,broad,199700000,0.83,-0.02587,0.14194,0.061245583620772925
BUY,JINDALSAW.NS,2024-01-17,smallcap,934200000,1.55,0.06853,0.01289,-0.0031306099201280357
BUY,KFINTECH.NS,2023-12-15,smallcap,6224387471,56.42,-0.02698,-0.04016,-0.02281013643167351
BUY,DELTACORP.NS,2021-10-01,broad,2208188902,0.92,0.13522,0.07325,-0.02726637174614499
BUY,HFCL.NS,2024-01-23,smallcap,1680199249,0.70,0.00915,0.07931,-0.05811733857883894
BUY,PARAGMILK.NS,2024-10-09,broad,321477677,4.18,0.11835,0.04371,0.001649629342439507
BUY,ZEEMEDIA.NS,2024-09-13,broad,49996110,1.31,-0.05552,0.06595,0.04554803830522092
BUY,TRENT.NS,2024-10-08,broad,8480872800,1.96,0.00454,0.07076,-0.05006114229818692
BUY,BAJAJHIND.NS,2024-02-05,broad,259007640,0.99,0.09225,0.08228,0.012708074296323368
BUY,APOLLO.NS,2024-02-16,micro,449550000,7.13,0.00461,-0.02575,0.12520753429668363
BUY,AWHCL.NS,2021-09-28,broad,1657908741,21.48,-0.01620,-0.06705,-0.030636133094628426
BUY,KAMOPAINTS.NS,2024-02-06,broad,165293800,0.83,-0.01449,0.00589,-0.14107624448267542
BUY,LINCOLN.NS,2024-12-04,broad,142125157,7.66,0.20106,0.19756,0.0020210912776224
BUY,TARSONS.NS,2023-09-20,broad,922200000,23.38,-0.01345,0.00389,0.01886903598353129
BUY,EXICOM.NS,2024-05-30,broad,664430881,2.53,-0.01763,0.17872,-0.06307216346492395
BUY,COFFEEDAY.NS,2024-02-19,broad,314750224,0.99,0.13961,-0.07027,-0.08274025468301283
BUY,SALZERELEC.NS,2023-08-17,broad,94857545,2.69,0.16486,0.03587,0.04085477231712942
BUY,INDIACEM.NS,2024-12-23,smallcap,642415051,2.23,0.01456,0.08331,0.0007362443144114383
BUY,SOUTHBANK.NS,2022-11-01,micro,176647680,0.93,0.20784,-0.00019,0.039439641810729675
BUY,STARCEMENT.NS,2024-12-27,micro,15313605556,42.75,0.03783,0.00461,-0.000008339166387094643
BUY,GICHSGFIN.NS,2023-01-03,broad,99751573,0.55,0.27089,-0.03142,-0.03640222152652273
BUY,SRM.NS,2024-08-16,broad,37639476,0.57,0.03260,0.01712,-0.047203755143804704
BUY,TRACXN.NS,2023-12-06,broad,118870171,0.68,-0.11469,0.05399,0.1582146587252724
BUY,RAILTEL.NS,2024-10-16,smallcap,1036817266,1.44,-0.04843,0.07182,0.013857320469621959
BUY,SULA.NS,2024-02-19,broad,2128397799,5.19,-0.00042,-0.08216,-0.04369290844771523
BUY,FOODSIN.NS,2024-04-18,broad,54925638,1.19,0.14574,0.01446,-0.057965083712310905
BUY,AIAENG.NS,2022-11-14,midcap,145454065,1.77,-0.07183,0.04864,0.02970853001671203
BUY,BALRAMCHIN.NS,2022-03-14,smallcap,835669398,0.66,0.11697,0.02798,0.030775748966394456
BUY,AWHCL.NS,2023-09-29,broad,96869408,3.07,0.10991,0.05377,-0.033933683587899055
BUY,DCBBANK.NS,2024-06-25,micro,283523450,0.75,0.00884,0.00375,-0.02612391502664968
BUY,NAVKARCORP.NS,2022-07-12,broad,119825148,0.85,0.10423,0.02014,-0.019850958224224557
BUY,HCLTECH.NS,2022-11-14,broad,1800558448,0.72,0.02676,0.00878,0.008197714384970523
BUY,IPL.NS,2023-10-19,broad,879428676,2.02,0.01865,0.02310,-0.04316449935531541
BUY,PARAGMILK.NS,2023-06-23,broad,164774826,2.12,0.03744,0.07824,-0.044232142651892015
BUY,EVEREADY.NS,2023-08-22,broad,169435569,4.98,0.06146,0.12146,0.03679206454350448
BUY,INTERARCH.NS,2024-12-24,broad,347357524,1.08,0.03283,0.10529,-0.031057681775411572
BUY,TRACXN.NS,2022-12-12,broad,64197891,3.02,0.23110,0.07974,-0.012435542742941563
BUY,JGCHEM.NS,2024-04-24,broad,62214471,0.75,0.08134,0.11108,0.014746191097544048
BUY,GMRP&UI.NS,2023-12-12,micro,105058365,0.64,0.15838,0.00449,-0.029270972734437573
BUY,ANURAS.NS,2024-06-06,smallcap,565099565,8.72,0.03934,-0.03537,-0.026869518654359714
BUY,GSLSU.NS,2024-03-01,broad,241771491,3.50,0.01559,0.06484,-0.14771527115267835
BUY,SALASAR.NS,2023-12-22,broad,155690843,3.47,0.24177,0.05064,0.00012182303845054143
BUY,GMDCLTD.NS,2023-08-28,smallcap,560413563,1.58,0.20499,0.10803,0.0017569084859831996
BUY,MGL.NS,2024-03-06,smallcap,831051584,1.47,0.04485,-0.12805,0.01741740783619372
BUY,SENCO.NS,2024-04-16,micro,595096838,5.76,0.20839,0.02904,-0.07086761218863968
BUY,AAVAS.NS,2023-09-06,smallcap,751145906,3.49,-0.02270,-0.00377,-0.005261718764138612
BUY,PRAJIND.NS,2023-07-07,micro,389955143,1.87,-0.04943,0.07204,0.010644210962552636
BUY,GSLSU.NS,2023-08-14,broad,30616908,0.97,0.01989,-0.06424,0.06868128198037593
BUY,CAPACITE.NS,2024-08-14,broad,461652421,1.28,0.09134,0.01157,0.11173463939238903
BUY,GSLSU.NS,2024-09-19,broad,162510824,1.79,-0.05949,0.01502,-0.018921957609830953
BUY,KTKBANK.NS,2022-11-04,micro,1581273339,7.47,0.25215,0.13950,-0.030514076012111313
BUY,COFFEEDAY.NS,2023-12-22,broad,251406650,1.35,0.18563,0.02212,-0.01281375202626811
BUY,BAJAJHIND.NS,2024-07-11,broad,691942433,0.73,-0.00570,0.06330,-0.06792038545757995
BUY,DYCL.NS,2024-10-30,broad,100727133,6.50,0.38440,-0.00888,0.07964341855326318
BUY,BGRENERGY.NS,2024-02-28,broad,131350926,0.87,-0.58042,-0.08895,-0.042426007691449774
BUY,MCX.NS,2021-10-11,midcap,1110294671,1.13,0.11593,0.05054,-0.04731417092638779
BUY,APOLLO.NS,2021-12-27,micro,49394496,5.25,0.11711,0.12444,0.1848592159770941
BUY,TITAGARH.NS,2023-11-17,smallcap,1152913387,1.00,0.01915,0.15939,0.0197576364118226
BUY,IPL.NS,2024-01-31,broad,576892851,0.85,-0.00844,0.04098,0.02205975016588546
BUY,BSE.NS,2022-03-17,midcap,2286278136,0.92,0.28481,-0.05930,-0.0549144918792831
BUY,ATGL.NS,2022-10-03,midcap,1092207767,1.02,-0.04510,-0.06330,0.008529952812155517
BUY,TNPL.NS,2024-12-19,broad,199847153,4.07,0.05217,0.09138,-0.09037793213710033
BUY,TATACONSUM.NS,2022-11-03,broad,712546867,0.73,-0.02237,-0.00523,-0.007187694094474617
BUY,ATULAUTO.NS,2022-10-10,broad,43611447,1.85,0.12490,0.07402,0.09180614976972667
BUY,TITAGARH.NS,2024-10-16,smallcap,855386560,0.61,0.00477,-0.01490,0.049533459766961
BUY,IPL.NS,2023-09-18,broad,188507476,0.56,-0.04163,0.01601,0.012619585713899872
BUY,ZEEMEDIA.NS,2023-12-08,broad,263239308,2.33,-0.01011,0.11805,-0.060774336555524555
BUY,AMBER.NS,2024-09-24,smallcap,1199431755,3.19,0.09221,-0.05316,0.09159650206368852
BUY,RAILTEL.NS,2024-06-24,smallcap,1115441775,0.62,0.11252,0.03937,-0.009984288064706304
BUY,LT.NS,2022-07-25,broad,1769643260,0.67,0.02034,0.01361,-0.02840073476536986
BUY,KAMOPAINTS.NS,2023-06-28,broad,432202869,8.45,0.04039,0.08332,0.0944230094763141
BUY,NRL.NS,2024-03-06,broad,31847200,2.22,-0.05860,-0.02131,-0.15095175162760122
BUY,BASF.NS,2022-10-03,broad,159383683,2.03,0.05668,0.01590,-0.015943521471689537
BUY,SWSOLAR.NS,2023-06-23,micro,1830550000,9.94,-0.07618,-0.01979,-0.043354536232882324
BUY,HEG.NS,2024-09-18,smallcap,629953557,4.17,0.03044,0.08900,0.05930928213223363
BUY,UFLEX.NS,2023-02-28,broad,177453517,3.71,-0.27238,0.07565,-0.06512186424371158
BUY,SIGACHI.NS,2023-01-06,broad,166124061,11.31,0.01569,0.20337,-0.010939025782584544
BUY,ANGELONE.NS,2024-07-02,smallcap,1091894491,1.08,-0.02221,-0.08686,-0.05949471022186614
BUY,NIITLTD.NS,2024-01-18,broad,95748985,1.82,0.02372,0.05639,0.04013187722080558
BUY,PNBHOUSING.NS,2024-11-13,smallcap,16645553218,20.36,0.01901,-0.02879,-0.06618739087560754
BUY,BSE.NS,2023-07-12,midcap,617805686,0.80,0.02592,0.07228,-0.01975091964766107
BUY,NOVAAGRI.NS,2024-07-23,broad,67462952,0.51,0.03978,0.00066,-0.02857734536380918
BUY,MARINE.NS,2021-12-02,broad,23187713,0.94,-0.01586,-0.03976,-0.07486366070327166
BUY,VAKRANGEE.NS,2024-01-30,broad,579917871,0.99,0.14244,0.03435,-0.09732052681352088
BUY,NATCOPHARM.NS,2022-10-03,smallcap,127557248,0.66,-0.01777,0.01607,-0.055193479167315096
BUY,JAICORPLTD.NS,2022-04-29,broad,448243547,1.54,0.10879,-0.01196,-0.08042731441345985
BUY,COFFEEDAY.NS,2023-12-12,broad,117236176,1.21,0.14045,-0.00325,0.11031846119721878
BUY,IPCALAB.NS,2022-11-03,midcap,147270360,1.03,-0.02941,-0.02375,-0.04807451302194443
BUY,DCW.NS,2024-08-09,broad,760173064,2.73,0.05957,0.10448,0.04015595883582623
BUY,BSE.NS,2022-01-13,midcap,1185137686,1.02,0.00300,0.02735,0.03185918906519414
BUY,ZEEMEDIA.NS,2024-01-19,broad,235557254,1.02,-0.01429,-0.04976,0.04927721447512612
BUY,ANGELONE.NS,2023-10-13,smallcap,912526677,1.03,0.04100,-0.01629,0.14157521048370492
BUY,RITES.NS,2024-02-05,smallcap,999568875,0.58,-0.00650,0.07075,-0.032626429773566556
BUY,ANGELONE.NS,2024-10-03,smallcap,1512180082,0.84,0.00038,0.07434,0.007724259598616667
BUY,RPOWER.NS,2023-06-12,smallcap,1489221178,1.42,0.04808,0.12730,-0.07208662357786666
BUY,VARROC.NS,2024-06-11,micro,619803279,3.49,0.07588,0.05976,-0.04503760298064663
BUY,PLATIND.NS,2024-07-09,broad,145621744,1.68,0.11859,0.02784,0.08454101684154658
BUY,COFFEEDAY.NS,2024-04-16,broad,626544828,3.37,0.04295,0.08906,-0.03307369464194787
BUY,ROTO.NS,2023-10-19,broad,162158168,13.67,0.01760,0.08903,-0.03972058008716273
BUY,SCI.NS,2024-07-12,smallcap,2779014646,2.00,0.21164,0.04574,-0.08446124625209839
BUY,ARIHANTCAP.NS,2024-08-21,broad,45097675,0.76,0.03057,0.00433,-0.06551227056702136
BUY,FAZE3Q.NS,2024-07-11,broad,72086404,3.54,0.05331,0.07674,-0.10474196878753628
BUY,NAVKARCORP.NS,2022-06-13,broad,49224611,1.24,0.20114,-0.03685,-0.1726094447486889
BUY,RATEGAIN.NS,2022-01-24,micro,298312500,0.77,-0.06412,-0.02760,0.028704861408985316
BUY,LUXIND.NS,2024-08-06,broad,366858010,0.65,0.12376,0.04441,-0.0344025687559365
BUY,TCS.NS,2022-11-14,broad,4628863927,0.95,0.01758,0.00702,0.003354525070492609
BUY,KHAICHEM.NS,2024-06-19,broad,61134011,4.87,-0.00200,0.12826,-0.11516885003501998
BUY,HEG.NS,2023-06-02,smallcap,282070254,1.12,0.00510,0.09053,0.05112888153455786
BUY,GICHSGFIN.NS,2024-06-11,broad,89078269,1.55,0.01989,0.07008,0.0236263907150549
BUY,GULFOILLUB.NS,2024-05-22,broad,274832603,4.11,-0.00247,0.10962,-0.0804339000741815
BUY,UTKARSHBNK.NS,2024-12-10,broad,210644459,2.79,0.00812,0.06257,-0.04592634902371551
BUY,MTNL.NS,2023-12-04,broad,194273050,1.92,0.08219,0.02982,0.036375047423260476
BUY,DBEIL.NS,2024-12-06,broad,162008507,3.27,0.05817,0.10953,0.05829582073207806
BUY,ONMOBILE.NS,2022-01-20,broad,306448500,4.02,0.26671,0.01759,-0.03597264612588824
BUY,TRACXN.NS,2023-11-10,broad,162263611,2.24,0.10404,0.09500,-0.002747870464676616
BUY,SCI.NS,2024-01-23,smallcap,836480573,1.09,-0.01127,0.10773,0.17823241002114587
BUY,INDOAMIN.NS,2024-01-04,broad,138730485,4.89,0.26058,0.02778,-0.013814530073123277
BUY,COFORGE.NS,2023-02-13,midcap,5451553950,3.71,-0.01444,-0.05760,0.05871707717075858
BUY,AXITA.NS,2023-04-05,broad,283081555,9.02,0.03733,0.01342,0.0826988684719796
BUY,DELTACORP.NS,2024-06-13,broad,227044387,1.27,0.04584,0.11080,0.0049262551289457335
BUY,QUICKHEAL.NS,2024-08-26,broad,216833091,2.53,0.03744,0.13039,-0.004291243508827147
BUY,DRREDDY.NS,2022-11-03,broad,823287957,0.68,0.00156,0.00919,-0.04738043910122669
BUY,SHK.NS,2024-09-24,broad,270946181,1.48,-0.07118,0.16894,-0.046860372810678674
BUY,HCL-INSYS.NS,2021-12-08,broad,33713906,4.54,0.03648,-0.04461,0.0905340251664043
BUY,EDELWEISS.NS,2023-09-29,micro,290205566,1.77,0.00149,0.12402,0.037461150574508606
BUY,SALASAR.NS,2023-12-18,broad,96457786,2.27,0.01264,0.11288,0.0477432492388421
BUY,JTLIND.NS,2024-04-02,broad,449268289,1.54,0.00578,0.06568,0.03555874040076312
BUY,NFL.NS,2024-01-16,micro,974343185,0.99,-0.00682,0.07697,0.13911472211997777
BUY,CAPACITE.NS,2022-09-06,broad,92730261,0.97,0.11393,0.05536,-0.0038177676009538697
BUY,GICHSGFIN.NS,2024-09-13,broad,350472457,8.16,-0.07685,0.14491,-0.07751661618695815
BUY,GLOBUSSPR.NS,2024-08-30,broad,964329700,6.72,-0.02248,0.18786,0.005490173867885528
BUY,FCL.NS,2023-11-24,broad,298751124,4.14,-0.01695,0.10274,-0.034378183635614734
BUY,ANANTRAJ.NS,2023-10-11,smallcap,459600000,1.66,0.05312,-0.02375,0.012580804799919187
BUY,SHANKARA.NS,2023-12-19,broad,139650564,3.12,-0.00572,0.06373,-0.018321314929771626
BUY,RVNL.NS,2023-09-13,midcap,1742729410,0.51,0.10397,-0.02484,-0.008695496779691836
BUY,HCC.NS,2024-01-31,micro,1273484218,0.77,0.21003,0.10182,-0.058809978243537064
BUY,DOLATALGO.NS,2024-01-31,broad,88810385,4.90,0.13169,0.19013,0.05641314752986393
BUY,GLOBUSSPR.NS,2024-09-02,broad,858206910,5.98,0.16784,0.02353,0.11433911722139734
BUY,FINPIPE.NS,2022-10-03,micro,117214138,1.66,-0.03901,0.01683,-0.04888871645818038
BUY,CASTROLIND.NS,2024-07-03,smallcap,2060535915,2.97,0.01427,0.12749,-0.014173251293800204
BUY,PPL.NS,2023-10-12,broad,61783255,3.19,0.08671,0.05018,0.2167124882761029
BUY,RAILTEL.NS,2024-07-12,smallcap,8798833282,2.80,0.06308,0.14635,-0.12233557334529177
BUY,EDELWEISS.NS,2023-10-04,micro,371283624,2.01,0.16511,0.05445,-0.12987350309605628
BUY,MSTCLTD.NS,2023-10-16,micro,258636569,1.95,0.05530,0.09454,-0.050543198893153174
