FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,IN,P,A,M,USD,A,1965-Q2,12.648
Q,IN,P,A,M,USD,A,1965-Q3,12.641
Q,IN,P,A,M,USD,A,1965-Q4,13.185
Q,IN,P,A,M,USD,A,1966-Q1,13.649
Q,IN,P,A,M,USD,A,1966-Q2,8.944
Q,IN,P,A,M,USD,A,1966-Q3,8.862
Q,IN,P,A,M,USD,A,1966-Q4,9.243
Q,IN,P,A,M,USD,A,1967-Q1,9.612
Q,IN,P,A,M,USD,A,1967-Q2,9.727
Q,IN,P,A,M,USD,A,1967-Q3,9.696
Q,IN,P,A,M,USD,A,1967-Q4,10.143
Q,IN,P,A,M,USD,A,1968-Q1,10.512
Q,IN,P,A,M,USD,A,1968-Q2,10.744
Q,IN,P,A,M,USD,A,1968-Q3,10.726
Q,IN,P,A,M,USD,A,1968-Q4,10.994
Q,IN,P,A,M,USD,A,1969-Q1,11.685
Q,IN,P,A,M,USD,A,1969-Q2,12.253
Q,IN,P,A,M,USD,A,1969-Q3,12.02
Q,IN,P,A,M,USD,A,1969-Q4,12.591
Q,IN,P,A,M,USD,A,1970-Q1,13.204
Q,IN,P,A,M,USD,A,1970-Q2,13.909
Q,IN,P,A,M,USD,A,1970-Q3,14.045
Q,IN,P,A,M,USD,A,1970-Q4,14.83
Q,IN,P,A,M,USD,A,1971-Q1,15.883
Q,IN,P,A,M,USD,A,1971-Q2,15.848
Q,IN,P,A,M,USD,A,1971-Q3,15.956
Q,IN,P,A,M,USD,A,1971-Q4,17.63
Q,IN,P,A,M,USD,A,1972-Q1,18.268
Q,IN,P,A,M,USD,A,1972-Q2,17.778
Q,IN,P,A,M,USD,A,1972-Q3,17.37
Q,IN,P,A,M,USD,A,1972-Q4,18.049
Q,IN,P,A,M,USD,A,1973-Q1,20.984
Q,IN,P,A,M,USD,A,1973-Q2,22.372
Q,IN,P,A,M,USD,A,1973-Q3,21.171
Q,IN,P,A,M,USD,A,1973-Q4,22.349
Q,IN,P,A,M,USD,A,1974-Q1,24.428
Q,IN,P,A,M,USD,A,1974-Q2,25.331
Q,IN,P,A,M,USD,A,1974-Q3,24.595
Q,IN,P,A,M,USD,A,1974-Q4,25.606
Q,IN,P,A,M,USD,A,1975-Q1,29.034
Q,IN,P,A,M,USD,A,1975-Q2,27.418
Q,IN,P,A,M,USD,A,1975-Q3,26.367
Q,IN,P,A,M,USD,A,1975-Q4,28.37
Q,IN,P,A,M,USD,A,1976-Q1,30.933
Q,IN,P,A,M,USD,A,1976-Q2,31.64
Q,IN,P,A,M,USD,A,1976-Q3,33.554
Q,IN,P,A,M,USD,A,1976-Q4,36.72
Q,IN,P,A,M,USD,A,1977-Q1,37.956
Q,IN,P,A,M,USD,A,1977-Q2,38.105
Q,IN,P,A,M,USD,A,1977-Q3,39.813
Q,IN,P,A,M,USD,A,1977-Q4,45.102
Q,IN,P,A,M,USD,A,1978-Q1,45.371
Q,IN,P,A,M,USD,A,1978-Q2,47.33
Q,IN,P,A,M,USD,A,1978-Q3,50.371
Q,IN,P,A,M,USD,A,1978-Q4,54.188
Q,IN,P,A,M,USD,A,1979-Q1,55.489
Q,IN,P,A,M,USD,A,1979-Q2,58.799
Q,IN,P,A,M,USD,A,1979-Q3,61.145
Q,IN,P,A,M,USD,A,1979-Q4,65.923
Q,IN,P,A,M,USD,A,1980-Q1,66.842
Q,IN,P,A,M,USD,A,1980-Q2,71.13
Q,IN,P,A,M,USD,A,1980-Q3,72.561
Q,IN,P,A,M,USD,A,1980-Q4,77.424
Q,IN,P,A,M,USD,A,1981-Q1,78.785
Q,IN,P,A,M,USD,A,1981-Q2,77.909
Q,IN,P,A,M,USD,A,1981-Q3,75.63
Q,IN,P,A,M,USD,A,1981-Q4,81.817
Q,IN,P,A,M,USD,A,1982-Q1,82.602
Q,IN,P,A,M,USD,A,1982-Q2,82.181
Q,IN,P,A,M,USD,A,1982-Q3,82.566
Q,IN,P,A,M,USD,A,1982-Q4,93.052
Q,IN,P,A,M,USD,A,1983-Q1,91.63
Q,IN,P,A,M,USD,A,1983-Q2,92.648
Q,IN,P,A,M,USD,A,1983-Q3,94.203
Q,IN,P,A,M,USD,A,1983-Q4,99.364
Q,IN,P,A,M,USD,A,1984-Q1,101.114
Q,IN,P,A,M,USD,A,1984-Q2,100.052
Q,IN,P,A,M,USD,A,1984-Q3,95.187
Q,IN,P,A,M,USD,A,1984-Q4,99.467
Q,IN,P,A,M,USD,A,1985-Q1,104.243
Q,IN,P,A,M,USD,A,1985-Q2,103.074
Q,IN,P,A,M,USD,A,1985-Q3,110.084
Q,IN,P,A,M,USD,A,1985-Q4,114.722
Q,IN,P,A,M,USD,A,1986-Q1,121.59
Q,IN,P,A,M,USD,A,1986-Q2,120.31
Q,IN,P,A,M,USD,A,1986-Q3,118.444
Q,IN,P,A,M,USD,A,1986-Q4,121.029
Q,IN,P,A,M,USD,A,1987-Q1,132.64
Q,IN,P,A,M,USD,A,1987-Q2,131.14
Q,IN,P,A,M,USD,A,1987-Q3,132.009
Q,IN,P,A,M,USD,A,1987-Q4,142
Q,IN,P,A,M,USD,A,1988-Q1,153.188
Q,IN,P,A,M,USD,A,1988-Q2,140.756
Q,IN,P,A,M,USD,A,1988-Q3,140.58
Q,IN,P,A,M,USD,A,1988-Q4,150.047
Q,IN,P,A,M,USD,A,1989-Q1,149.249
Q,IN,P,A,M,USD,A,1989-Q2,146.085
Q,IN,P,A,M,USD,A,1989-Q3,146.866
Q,IN,P,A,M,USD,A,1989-Q4,153.919
Q,IN,P,A,M,USD,A,1990-Q1,159.932
Q,IN,P,A,M,USD,A,1990-Q2,161.291
Q,IN,P,A,M,USD,A,1990-Q3,158.005
Q,IN,P,A,M,USD,A,1990-Q4,165.091
Q,IN,P,A,M,USD,A,1991-Q1,158.262
Q,IN,P,A,M,USD,A,1991-Q2,147.19
Q,IN,P,A,M,USD,A,1991-Q3,120.854
Q,IN,P,A,M,USD,A,1991-Q4,125.041
Q,IN,P,A,M,USD,A,1992-Q1,116.632
Q,IN,P,A,M,USD,A,1992-Q2,123.939
Q,IN,P,A,M,USD,A,1992-Q3,129.265
Q,IN,P,A,M,USD,A,1992-Q4,133.873
Q,IN,P,A,M,USD,A,1993-Q1,130.013
Q,IN,P,A,M,USD,A,1993-Q2,130.425
Q,IN,P,A,M,USD,A,1993-Q3,129.308
Q,IN,P,A,M,USD,A,1993-Q4,134.847
Q,IN,P,A,M,USD,A,1994-Q1,139.872
Q,IN,P,A,M,USD,A,1994-Q2,139.975
Q,IN,P,A,M,USD,A,1994-Q3,148.723
Q,IN,P,A,M,USD,A,1994-Q4,155.543
Q,IN,P,A,M,USD,A,1995-Q1,171.221
Q,IN,P,A,M,USD,A,1995-Q2,172.233
Q,IN,P,A,M,USD,A,1995-Q3,168.565
Q,IN,P,A,M,USD,A,1995-Q4,169.029
Q,IN,P,A,M,USD,A,1996-Q1,188.013
Q,IN,P,A,M,USD,A,1996-Q2,181.96
Q,IN,P,A,M,USD,A,1996-Q3,182.898
Q,IN,P,A,M,USD,A,1996-Q4,186.883
Q,IN,P,A,M,USD,A,1997-Q1,200.307
Q,IN,P,A,M,USD,A,1997-Q2,198.474
Q,IN,P,A,M,USD,A,1997-Q3,198.195
Q,IN,P,A,M,USD,A,1997-Q4,192.195
Q,IN,P,A,M,USD,A,1998-Q1,208.463
Q,IN,P,A,M,USD,A,1998-Q2,194.63
Q,IN,P,A,M,USD,A,1998-Q3,201.111
Q,IN,P,A,M,USD,A,1998-Q4,206.023
Q,IN,P,A,M,USD,A,1999-Q1,224.845
Q,IN,P,A,M,USD,A,1999-Q2,216.708
Q,IN,P,A,M,USD,A,1999-Q3,223.582
Q,IN,P,A,M,USD,A,1999-Q4,240.514
Q,IN,P,A,M,USD,A,2000-Q1,251.209
Q,IN,P,A,M,USD,A,2000-Q2,255.711
Q,IN,P,A,M,USD,A,2000-Q3,252.91
Q,IN,P,A,M,USD,A,2000-Q4,262.651
Q,IN,P,A,M,USD,A,2001-Q1,270.49
Q,IN,P,A,M,USD,A,2001-Q2,270.78
Q,IN,P,A,M,USD,A,2001-Q3,271.322
Q,IN,P,A,M,USD,A,2001-Q4,280.683
Q,IN,P,A,M,USD,A,2002-Q1,291.386
Q,IN,P,A,M,USD,A,2002-Q2,312.609
Q,IN,P,A,M,USD,A,2002-Q3,321.305
Q,IN,P,A,M,USD,A,2002-Q4,334.89
Q,IN,P,A,M,USD,A,2003-Q1,353.442
Q,IN,P,A,M,USD,A,2003-Q2,364.211
Q,IN,P,A,M,USD,A,2003-Q3,371.03
Q,IN,P,A,M,USD,A,2003-Q4,391.9
Q,IN,P,A,M,USD,A,2004-Q1,440.105
Q,IN,P,A,M,USD,A,2004-Q2,427.694
Q,IN,P,A,M,USD,A,2004-Q3,448.019
Q,IN,P,A,M,USD,A,2004-Q4,516.155
Q,IN,P,A,M,USD,A,2005-Q1,548.654
Q,IN,P,A,M,USD,A,2005-Q2,576.341
Q,IN,P,A,M,USD,A,2005-Q3,623.531
Q,IN,P,A,M,USD,A,2005-Q4,636.234
Q,IN,P,A,M,USD,A,2006-Q1,722.155
Q,IN,P,A,M,USD,A,2006-Q2,712.75
Q,IN,P,A,M,USD,A,2006-Q3,771.069
Q,IN,P,A,M,USD,A,2006-Q4,833.35
Q,IN,P,A,M,USD,A,2007-Q1,939.195
Q,IN,P,A,M,USD,A,2007-Q2,994.285
Q,IN,P,A,M,USD,A,2007-Q3,1079.335
Q,IN,P,A,M,USD,A,2007-Q4,1145.936
Q,IN,P,A,M,USD,A,2008-Q1,1244.348
Q,IN,P,A,M,USD,A,2008-Q2,1181.685
Q,IN,P,A,M,USD,A,2008-Q3,1163.053
Q,IN,P,A,M,USD,A,2008-Q4,1152.045
Q,IN,P,A,M,USD,A,2009-Q1,1157.158
Q,IN,P,A,M,USD,A,2009-Q2,1212.215
Q,IN,P,A,M,USD,A,2009-Q3,1257.923
Q,IN,P,A,M,USD,A,2009-Q4,1319.999
Q,IN,P,A,M,USD,A,2010-Q1,1496.963
Q,IN,P,A,M,USD,A,2010-Q2,1490.06
Q,IN,P,A,M,USD,A,2010-Q3,1600.39
Q,IN,P,A,M,USD,A,2010-Q4,1753.188
Q,IN,P,A,M,USD,A,2011-Q1,1832.986
Q,IN,P,A,M,USD,A,2011-Q2,1869.933
Q,IN,P,A,M,USD,A,2011-Q3,1755.112
Q,IN,P,A,M,USD,A,2011-Q4,1724.039
Q,IN,P,A,M,USD,A,2012-Q1,1848.643
Q,IN,P,A,M,USD,A,2012-Q2,1702.01
Q,IN,P,A,M,USD,A,2012-Q3,1878.693
Q,IN,P,A,M,USD,A,2012-Q4,1882.47
Q,IN,P,A,M,USD,A,2013-Q1,1910.347
Q,IN,P,A,M,USD,A,2013-Q2,1756.681
Q,IN,P,A,M,USD,A,2013-Q3,1672.064
Q,IN,P,A,M,USD,A,2013-Q4,1725.498
Q,IN,P,A,M,USD,A,2014-Q1,1841.73
Q,IN,P,A,M,USD,A,2014-Q2,1869.639
Q,IN,P,A,M,USD,A,2014-Q3,1896.752
Q,IN,P,A,M,USD,A,2014-Q4,1938.04
Q,IN,P,A,M,USD,A,2015-Q1,1969.916
Q,IN,P,A,M,USD,A,2015-Q2,1936.696
Q,IN,P,A,M,USD,A,2015-Q3,1936.106
Q,IN,P,A,M,USD,A,2015-Q4,1964.66
Q,IN,P,A,M,USD,A,2016-Q1,1932.834
Q,IN,P,A,M,USD,A,2016-Q2,1927.814
Q,IN,P,A,M,USD,A,2016-Q3,1887.681
Q,IN,P,A,M,USD,A,2016-Q4,1936.091
Q,IN,P,A,M,USD,A,2017-Q1,2069.257
Q,IN,P,A,M,USD,A,2017-Q2,2250.931
Q,IN,P,A,M,USD,A,2017-Q3,2340.842
Q,IN,P,A,M,USD,A,2017-Q4,2619.103
Q,IN,P,A,M,USD,A,2018-Q1,2523.313
Q,IN,P,A,M,USD,A,2018-Q2,2441.916
Q,IN,P,A,M,USD,A,2018-Q3,2330.168
Q,IN,P,A,M,USD,A,2018-Q4,2491.969
Q,IN,P,A,M,USD,A,2019-Q1,2447.999
Q,IN,P,A,M,USD,A,2019-Q2,2444.193
Q,IN,P,A,M,USD,A,2019-Q3,2390.763
Q,IN,P,A,M,USD,A,2019-Q4,2429.092
Q,IN,P,A,M,USD,A,2020-Q1,2274.728
Q,IN,P,A,M,USD,A,2020-Q2,2291.27
Q,IN,P,A,M,USD,A,2020-Q3,2413.986
Q,IN,P,A,M,USD,A,2020-Q4,2539.819
Q,IN,P,A,M,USD,A,2021-Q1,2534.909
Q,IN,P,A,M,USD,A,2021-Q2,2541.256
Q,IN,P,A,M,USD,A,2021-Q3,2603.907
Q,IN,P,A,M,USD,A,2021-Q4,2773.16
Q,IN,P,A,M,USD,A,2022-Q1,2771.331
Q,IN,P,A,M,USD,A,2022-Q2,2746.588
Q,IN,P,A,M,USD,A,2022-Q3,2788.074
Q,IN,P,A,M,USD,A,2022-Q4,2814.431
Q,IN,P,A,M,USD,A,2023-Q1,2953.544
Q,IN,P,A,M,USD,A,2023-Q2,2981.304
Q,IN,P,A,M,USD,A,2023-Q3,3091.769
Q,IN,P,A,M,USD,A,2023-Q4,3176.188
Q,IN,P,A,M,USD,A,2024-Q1,3271.595
Q,IN,P,A,M,USD,A,2024-Q2,3365.252
Q,IN,P,A,M,USD,A,2024-Q3,3400.844
Q,IN,P,A,M,USD,A,2024-Q4,3458.536
Q,IN,P,A,M,USD,A,2025-Q1,3566.695
Q,IN,P,A,M,USD,A,2025-Q2,3678.391
Q,IN,P,A,M,USD,A,2025-Q3,3631.777
Q,IN,H,A,M,USD,A,2007-Q2,458.769
Q,IN,H,A,M,USD,A,2007-Q3,493.459
Q,IN,H,A,M,USD,A,2007-Q4,508.011
Q,IN,H,A,M,USD,A,2008-Q1,517.951
Q,IN,H,A,M,USD,A,2008-Q2,499.092
Q,IN,H,A,M,USD,A,2008-Q3,472.593
Q,IN,H,A,M,USD,A,2008-Q4,466.182
Q,IN,H,A,M,USD,A,2009-Q1,441.241
Q,IN,H,A,M,USD,A,2009-Q2,462.692
Q,IN,H,A,M,USD,A,2009-Q3,470.596
Q,IN,H,A,M,USD,A,2009-Q4,483.26
Q,IN,H,A,M,USD,A,2010-Q1,518.194
Q,IN,H,A,M,USD,A,2010-Q2,507.085
Q,IN,H,A,M,USD,A,2010-Q3,558.893
Q,IN,H,A,M,USD,A,2010-Q4,600.321
Q,IN,H,A,M,USD,A,2011-Q1,623.361
Q,IN,H,A,M,USD,A,2011-Q2,631.009
Q,IN,H,A,M,USD,A,2011-Q3,587.638
Q,IN,H,A,M,USD,A,2011-Q4,567.335
Q,IN,H,A,M,USD,A,2012-Q1,603.679
Q,IN,H,A,M,USD,A,2012-Q2,543.514
Q,IN,H,A,M,USD,A,2012-Q3,604.085
Q,IN,H,A,M,USD,A,2012-Q4,607.865
Q,IN,H,A,M,USD,A,2013-Q1,625.972
Q,IN,H,A,M,USD,A,2013-Q2,585.289
Q,IN,H,A,M,USD,A,2013-Q3,566.499
Q,IN,H,A,M,USD,A,2013-Q4,597.869
Q,IN,H,A,M,USD,A,2014-Q1,630.057
Q,IN,H,A,M,USD,A,2014-Q2,627.147
Q,IN,H,A,M,USD,A,2014-Q3,633.293
Q,IN,H,A,M,USD,A,2014-Q4,645.246
Q,IN,H,A,M,USD,A,2015-Q1,657.193
Q,IN,H,A,M,USD,A,2015-Q2,645.11
Q,IN,H,A,M,USD,A,2015-Q3,656.384
Q,IN,H,A,M,USD,A,2015-Q4,674.551
Q,IN,H,A,M,USD,A,2016-Q1,672.02
Q,IN,H,A,M,USD,A,2016-Q2,690.809
Q,IN,H,A,M,USD,A,2016-Q3,678.158
Q,IN,H,A,M,USD,A,2016-Q4,726.024
Q,IN,H,A,M,USD,A,2017-Q1,737.084
Q,IN,H,A,M,USD,A,2017-Q2,788.269
Q,IN,H,A,M,USD,A,2017-Q3,795.167
Q,IN,H,A,M,USD,A,2017-Q4,889.496
Q,IN,H,A,M,USD,A,2018-Q1,863.821
Q,IN,H,A,M,USD,A,2018-Q2,859.887
Q,IN,H,A,M,USD,A,2018-Q3,840.181
Q,IN,H,A,M,USD,A,2018-Q4,926.651
Q,IN,H,A,M,USD,A,2019-Q1,927.294
Q,IN,H,A,M,USD,A,2019-Q2,952.394
Q,IN,H,A,M,USD,A,2019-Q3,961.151
Q,IN,H,A,M,USD,A,2019-Q4,1012.544
Q,IN,H,A,M,USD,A,2020-Q1,948.062
Q,IN,H,A,M,USD,A,2020-Q2,958.945
Q,IN,H,A,M,USD,A,2020-Q3,1021.185
Q,IN,H,A,M,USD,A,2020-Q4,1090.156
Q,IN,H,A,M,USD,A,2021-Q1,1079.824
Q,IN,H,A,M,USD,A,2021-Q2,1080.106
Q,IN,H,A,M,USD,A,2021-Q3,1106.582
Q,IN,H,A,M,USD,A,2021-Q4,1191.982
Q,IN,H,A,M,USD,A,2022-Q1,1201.789
Q,IN,H,A,M,USD,A,2022-Q2,1206.006
Q,IN,H,A,M,USD,A,2022-Q3,1242.389
Q,IN,H,A,M,USD,A,2022-Q4,1265.384
Q,IN,H,A,M,USD,A,2023-Q1,1344.748
Q,IN,H,A,M,USD,A,2023-Q2,1363.911
Q,IN,H,A,M,USD,A,2023-Q3,1432.462
Q,IN,H,A,M,USD,A,2023-Q4,1483.579
Q,IN,H,A,M,USD,A,2024-Q1,1528.144
Q,IN,H,A,M,USD,A,2024-Q2,1571.89
Q,IN,H,A,M,USD,A,2024-Q3,1588.515
Q,IN,H,A,M,USD,A,2024-Q4,1615.463
Q,IN,H,A,M,USD,A,2025-Q1,1665.983
Q,IN,H,A,M,USD,A,2025-Q2,1718.156
Q,IN,H,A,M,USD,A,2025-Q3,1696.383
Q,IN,G,A,N,770,A,1981-Q1,51.6
Q,IN,G,A,N,770,A,1981-Q2,51.9
Q,IN,G,A,N,770,A,1981-Q3,52.1
Q,IN,G,A,N,770,A,1981-Q4,52.6
Q,IN,G,A,N,770,A,1982-Q1,53.3
Q,IN,G,A,N,770,A,1982-Q2,54.8
Q,IN,G,A,N,770,A,1982-Q3,56.2
Q,IN,G,A,N,770,A,1982-Q4,57.1
Q,IN,G,A,N,770,A,1983-Q1,57.7
Q,IN,G,A,N,770,A,1983-Q2,57.5
Q,IN,G,A,N,770,A,1983-Q3,57.2
Q,IN,G,A,N,770,A,1983-Q4,57.1
Q,IN,G,A,N,770,A,1984-Q1,57
Q,IN,G,A,N,770,A,1984-Q2,58.2
Q,IN,G,A,N,770,A,1984-Q3,59.4
Q,IN,G,A,N,770,A,1984-Q4,60.2
Q,IN,G,A,N,770,A,1985-Q1,61.1
Q,IN,G,A,N,770,A,1985-Q2,62.5
Q,IN,G,A,N,770,A,1985-Q3,63.7
Q,IN,G,A,N,770,A,1985-Q4,64.8
Q,IN,G,A,N,770,A,1986-Q1,66
Q,IN,G,A,N,770,A,1986-Q2,67.4
Q,IN,G,A,N,770,A,1986-Q3,68.7
Q,IN,G,A,N,770,A,1986-Q4,69.8
Q,IN,G,A,N,770,A,1987-Q1,70.7
Q,IN,G,A,N,770,A,1987-Q2,72
Q,IN,G,A,N,770,A,1987-Q3,72.9
Q,IN,G,A,N,770,A,1987-Q4,73.4
Q,IN,G,A,N,770,A,1988-Q1,73.3
Q,IN,G,A,N,770,A,1988-Q2,73.3
Q,IN,G,A,N,770,A,1988-Q3,73.1
Q,IN,G,A,N,770,A,1988-Q4,73.1
Q,IN,G,A,N,770,A,1989-Q1,73.4
Q,IN,G,A,N,770,A,1989-Q2,74.3
Q,IN,G,A,N,770,A,1989-Q3,75.1
Q,IN,G,A,N,770,A,1989-Q4,75.5
Q,IN,G,A,N,770,A,1990-Q1,75.7
Q,IN,G,A,N,770,A,1990-Q2,75.5
Q,IN,G,A,N,770,A,1990-Q3,75.1
Q,IN,G,A,N,770,A,1990-Q4,74.8
Q,IN,G,A,N,770,A,1991-Q1,74.6
Q,IN,G,A,N,770,A,1991-Q2,75.9
Q,IN,G,A,N,770,A,1991-Q3,77.1
Q,IN,G,A,N,770,A,1991-Q4,78.2
Q,IN,G,A,N,770,A,1992-Q1,78.9
Q,IN,G,A,N,770,A,1992-Q2,78.8
Q,IN,G,A,N,770,A,1992-Q3,78.7
Q,IN,G,A,N,770,A,1992-Q4,78.4
Q,IN,G,A,N,770,A,1993-Q1,78.3
Q,IN,G,A,N,770,A,1993-Q2,78.6
Q,IN,G,A,N,770,A,1993-Q3,78.6
Q,IN,G,A,N,770,A,1993-Q4,78.5
Q,IN,G,A,N,770,A,1994-Q1,78.2
Q,IN,G,A,N,770,A,1994-Q2,77.7
Q,IN,G,A,N,770,A,1994-Q3,77
Q,IN,G,A,N,770,A,1994-Q4,76.3
Q,IN,G,A,N,770,A,1995-Q1,75.5
Q,IN,G,A,N,770,A,1995-Q2,74.9
Q,IN,G,A,N,770,A,1995-Q3,74.1
Q,IN,G,A,N,770,A,1995-Q4,73.4
Q,IN,G,A,N,770,A,1996-Q1,72.5
Q,IN,G,A,N,770,A,1996-Q2,71.7
Q,IN,G,A,N,770,A,1996-Q3,71
Q,IN,G,A,N,770,A,1996-Q4,70.5
Q,IN,G,A,N,770,A,1997-Q1,69.9
Q,IN,G,A,N,770,A,1997-Q2,70.5
Q,IN,G,A,N,770,A,1997-Q3,71.4
Q,IN,G,A,N,770,A,1997-Q4,72.1
Q,IN,G,A,N,770,A,1998-Q1,72.3
Q,IN,G,A,N,770,A,1998-Q2,72.9
Q,IN,G,A,N,770,A,1998-Q3,72.9
Q,IN,G,A,N,770,A,1998-Q4,72.8
Q,IN,G,A,N,770,A,1999-Q1,73.1
Q,IN,G,A,N,770,A,1999-Q2,74.1
Q,IN,G,A,N,770,A,1999-Q3,75.2
Q,IN,G,A,N,770,A,1999-Q4,76.6
Q,IN,G,A,N,770,A,2000-Q1,77.3
Q,IN,G,A,N,770,A,2000-Q2,78
Q,IN,G,A,N,770,A,2000-Q3,78.6
Q,IN,G,A,N,770,A,2000-Q4,79.5
Q,IN,G,A,N,770,A,2001-Q1,80.7
Q,IN,G,A,N,770,A,2001-Q2,82.3
Q,IN,G,A,N,770,A,2001-Q3,83.9
Q,IN,G,A,N,770,A,2001-Q4,85
Q,IN,G,A,N,770,A,2002-Q1,86.2
Q,IN,G,A,N,770,A,2002-Q2,87.3
Q,IN,G,A,N,770,A,2002-Q3,88.2
Q,IN,G,A,N,770,A,2002-Q4,89.6
Q,IN,G,A,N,770,A,2003-Q1,90.6
Q,IN,G,A,N,770,A,2003-Q2,91.3
Q,IN,G,A,N,770,A,2003-Q3,91.7
Q,IN,G,A,N,770,A,2003-Q4,91.1
Q,IN,G,A,N,770,A,2004-Q1,90.9
Q,IN,G,A,N,770,A,2004-Q2,90.9
Q,IN,G,A,N,770,A,2004-Q3,90.3
Q,IN,G,A,N,770,A,2004-Q4,90.2
Q,IN,G,A,N,770,A,2005-Q1,89.5
Q,IN,G,A,N,770,A,2005-Q2,88.6
Q,IN,G,A,N,770,A,2005-Q3,88
Q,IN,G,A,N,770,A,2005-Q4,87.3
Q,IN,G,A,N,770,A,2006-Q1,86.2
Q,IN,G,A,N,770,A,2006-Q2,85.5
Q,IN,G,A,N,770,A,2006-Q3,84.1
Q,IN,G,A,N,770,A,2006-Q4,82.7
Q,IN,G,A,N,770,A,2007-Q1,81.4
Q,IN,G,A,N,770,A,2007-Q2,80.2
Q,IN,G,A,N,770,A,2007-Q3,79.6
Q,IN,G,A,N,770,A,2007-Q4,78.7
Q,IN,G,A,N,770,A,2008-Q1,77.8
Q,IN,G,A,N,770,A,2008-Q2,77.3
Q,IN,G,A,N,770,A,2008-Q3,76.5
Q,IN,G,A,N,770,A,2008-Q4,77
Q,IN,G,A,N,770,A,2009-Q1,78.5
Q,IN,G,A,N,770,A,2009-Q2,79.5
Q,IN,G,A,N,770,A,2009-Q3,80
Q,IN,G,A,N,770,A,2009-Q4,79.2
Q,IN,G,A,N,770,A,2010-Q1,76.9
Q,IN,G,A,N,770,A,2010-Q2,75.4
Q,IN,G,A,N,770,A,2010-Q3,74.3
Q,IN,G,A,N,770,A,2010-Q4,72.8
Q,IN,G,A,N,770,A,2011-Q1,71.5
Q,IN,G,A,N,770,A,2011-Q2,71.1
Q,IN,G,A,N,770,A,2011-Q3,71.1
Q,IN,G,A,N,770,A,2011-Q4,71
Q,IN,G,A,N,770,A,2012-Q1,71.4
Q,IN,G,A,N,770,A,2012-Q2,71.3
Q,IN,G,A,N,770,A,2012-Q3,71.1
Q,IN,G,A,N,770,A,2012-Q4,71.4
Q,IN,G,A,N,770,A,2013-Q1,71.2
Q,IN,G,A,N,770,A,2013-Q2,71.8
Q,IN,G,A,N,770,A,2013-Q3,71.9
Q,IN,G,A,N,770,A,2013-Q4,71.7
Q,IN,G,A,N,770,A,2014-Q1,71.6
Q,IN,G,A,N,770,A,2014-Q2,71.2
Q,IN,G,A,N,770,A,2014-Q3,70.9
Q,IN,G,A,N,770,A,2014-Q4,70.9
Q,IN,G,A,N,770,A,2015-Q1,71.1
Q,IN,G,A,N,770,A,2015-Q2,71.7
Q,IN,G,A,N,770,A,2015-Q3,72.4
Q,IN,G,A,N,770,A,2015-Q4,73
Q,IN,G,A,N,770,A,2016-Q1,73.2
Q,IN,G,A,N,770,A,2016-Q2,73.4
Q,IN,G,A,N,770,A,2016-Q3,73.4
Q,IN,G,A,N,770,A,2016-Q4,73.5
Q,IN,G,A,N,770,A,2017-Q1,73.5
Q,IN,G,A,N,770,A,2017-Q2,74
Q,IN,G,A,N,770,A,2017-Q3,74.3
Q,IN,G,A,N,770,A,2017-Q4,74.3
Q,IN,G,A,N,770,A,2018-Q1,74.4
Q,IN,G,A,N,770,A,2018-Q2,74.2
Q,IN,G,A,N,770,A,2018-Q3,74.2
Q,IN,G,A,N,770,A,2018-Q4,74.2
Q,IN,G,A,N,770,A,2019-Q1,75.4
Q,IN,G,A,N,770,A,2019-Q2,76.4
Q,IN,G,A,N,770,A,2019-Q3,77.9
Q,IN,G,A,N,770,A,2019-Q4,79.3
Q,IN,G,A,N,770,A,2020-Q1,80.4
Q,IN,G,A,N,770,A,2020-Q2,88.6
Q,IN,G,A,N,770,A,2020-Q3,92.8
Q,IN,G,A,N,770,A,2020-Q4,94.9
Q,IN,G,A,N,770,A,2021-Q1,95.7
Q,IN,G,A,N,770,A,2021-Q2,92.5
Q,IN,G,A,N,770,A,2021-Q3,91
Q,IN,G,A,N,770,A,2021-Q4,90.5
Q,IN,G,A,N,770,A,2022-Q1,90.2
Q,IN,G,A,N,770,A,2022-Q2,87.9
Q,IN,G,A,N,770,A,2022-Q3,87.1
Q,IN,G,A,N,770,A,2022-Q4,86.3
Q,IN,G,A,N,770,A,2023-Q1,85.6
Q,IN,G,A,N,770,A,2023-Q2,85.6
Q,IN,G,A,N,770,A,2023-Q3,85.3
Q,IN,G,A,N,770,A,2023-Q4,85.3
Q,IN,G,A,N,770,A,2024-Q1,85.2
Q,IN,G,A,N,770,A,2024-Q2,84.7
Q,IN,G,A,N,770,A,2024-Q3,84.6
Q,IN,G,A,N,770,A,2024-Q4,84.4
Q,IN,G,A,N,770,A,2025-Q1,84.2
Q,IN,G,A,N,770,A,2025-Q2,84.1
Q,IN,G,A,N,770,A,2025-Q3,84
Q,IN,P,B,M,XDC,U,1951-Q2,22.78
Q,IN,P,B,M,XDC,U,1951-Q3,21.48
Q,IN,P,B,M,XDC,U,1951-Q4,21.24
Q,IN,P,B,M,XDC,U,1952-Q1,21.37
Q,IN,P,B,M,XDC,U,1952-Q2,21.27
Q,IN,P,B,M,XDC,U,1952-Q3,20.76
