FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
D,N,B,IN,1998-03-10,182.87
D,N,B,IN,1998-03-11,183.08
D,N,B,IN,1998-03-12,182.46
D,N,B,IN,1998-03-13,180.43
D,N,B,IN,1998-03-14,NaN
D,N,B,IN,1998-03-15,NaN
D,N,B,IN,1998-03-16,181.21
D,N,B,IN,1998-03-17,181.41
D,N,B,IN,1998-03-18,181.09
D,N,B,IN,1998-03-19,181.09
D,N,B,IN,1998-03-20,181.73
D,N,B,IN,1998-03-21,NaN
D,N,B,IN,1998-03-22,NaN
D,N,B,IN,1998-03-23,180.98
D,N,B,IN,1998-03-24,180.7
D,N,B,IN,1998-03-25,180.57
D,N,B,IN,1998-03-26,180.49
D,N,B,IN,1998-03-27,180.32
D,N,B,IN,1998-03-28,NaN
D,N,B,IN,1998-03-29,NaN
D,N,B,IN,1998-03-30,181.06
D,N,B,IN,1998-03-31,181.79
D,N,B,IN,1998-04-01,182.14
D,N,B,IN,1998-04-02,182.57
D,N,B,IN,1998-04-03,183.11
D,N,B,IN,1998-04-04,NaN
D,N,B,IN,1998-04-05,NaN
D,N,B,IN,1998-04-06,182.58
D,N,B,IN,1998-04-07,181.53
D,N,B,IN,1998-04-08,182.59
D,N,B,IN,1998-04-09,180.17
D,N,B,IN,1998-04-10,179.68
D,N,B,IN,1998-04-11,NaN
D,N,B,IN,1998-04-12,NaN
D,N,B,IN,1998-04-13,180.57
D,N,B,IN,1998-04-14,180.19
D,N,B,IN,1998-04-15,179.43
D,N,B,IN,1998-04-16,179.95
D,N,B,IN,1998-04-17,179.61
D,N,B,IN,1998-04-18,NaN
D,N,B,IN,1998-04-19,NaN
D,N,B,IN,1998-04-20,180.08
D,N,B,IN,1998-04-21,178.91
D,N,B,IN,1998-04-22,179.15
D,N,B,IN,1998-04-23,179.01
D,N,B,IN,1998-04-24,179.28
D,N,B,IN,1998-04-25,NaN
D,N,B,IN,1998-04-26,NaN
D,N,B,IN,1998-04-27,179.45
D,N,B,IN,1998-04-28,179.04
D,N,B,IN,1998-04-29,179.39
D,N,B,IN,1998-04-30,179.36
D,N,B,IN,1998-05-01,178.92
D,N,B,IN,1998-05-02,NaN
D,N,B,IN,1998-05-03,NaN
D,N,B,IN,1998-05-04,179.11
D,N,B,IN,1998-05-05,178.47
D,N,B,IN,1998-05-06,178.73
D,N,B,IN,1998-05-07,179.09
D,N,B,IN,1998-05-08,179.43
D,N,B,IN,1998-05-09,NaN
D,N,B,IN,1998-05-10,NaN
D,N,B,IN,1998-05-11,179.6
D,N,B,IN,1998-05-12,179.62
D,N,B,IN,1998-05-13,180.2
D,N,B,IN,1998-05-14,176.67
D,N,B,IN,1998-05-15,176.78
D,N,B,IN,1998-05-16,NaN
D,N,B,IN,1998-05-17,NaN
D,N,B,IN,1998-05-18,178.01
D,N,B,IN,1998-05-19,178.07
D,N,B,IN,1998-05-20,177.93
D,N,B,IN,1998-05-21,177.74
D,N,B,IN,1998-05-22,176.19
D,N,B,IN,1998-05-23,NaN
D,N,B,IN,1998-05-24,NaN
D,N,B,IN,1998-05-25,176.48
D,N,B,IN,1998-05-26,174.27
D,N,B,IN,1998-05-27,173.44
D,N,B,IN,1998-05-28,170.78
D,N,B,IN,1998-05-29,173.19
D,N,B,IN,1998-05-30,NaN
D,N,B,IN,1998-05-31,NaN
D,N,B,IN,1998-06-01,173.1
D,N,B,IN,1998-06-02,172.86
D,N,B,IN,1998-06-03,172.74
D,N,B,IN,1998-06-04,172.13
D,N,B,IN,1998-06-05,172.91
D,N,B,IN,1998-06-06,NaN
D,N,B,IN,1998-06-07,NaN
D,N,B,IN,1998-06-08,173.31
D,N,B,IN,1998-06-09,170.83
D,N,B,IN,1998-06-10,171.4
D,N,B,IN,1998-06-11,172.04
D,N,B,IN,1998-06-12,173.81
D,N,B,IN,1998-06-13,NaN
D,N,B,IN,1998-06-14,NaN
D,N,B,IN,1998-06-15,173.75
D,N,B,IN,1998-06-16,173
D,N,B,IN,1998-06-17,171.82
D,N,B,IN,1998-06-18,171.08
D,N,B,IN,1998-06-19,169.45
D,N,B,IN,1998-06-20,NaN
D,N,B,IN,1998-06-21,NaN
D,N,B,IN,1998-06-22,169.68
D,N,B,IN,1998-06-23,168.88
D,N,B,IN,1998-06-24,169.63
D,N,B,IN,1998-06-25,169.85
D,N,B,IN,1998-06-26,170.02
D,N,B,IN,1998-06-27,NaN
D,N,B,IN,1998-06-28,NaN
D,N,B,IN,1998-06-29,171.83
D,N,B,IN,1998-06-30,171.41
D,N,B,IN,1998-07-01,172.26
D,N,B,IN,1998-07-02,171.26
D,N,B,IN,1998-07-03,171.57
D,N,B,IN,1998-07-04,NaN
D,N,B,IN,1998-07-05,NaN
D,N,B,IN,1998-07-06,171.84
D,N,B,IN,1998-07-07,171.6
D,N,B,IN,1998-07-08,171.18
D,N,B,IN,1998-07-09,171.66
D,N,B,IN,1998-07-10,172.13
D,N,B,IN,1998-07-11,NaN
D,N,B,IN,1998-07-12,NaN
D,N,B,IN,1998-07-13,171.56
D,N,B,IN,1998-07-14,171
D,N,B,IN,1998-07-15,170.5
D,N,B,IN,1998-07-16,169.8
D,N,B,IN,1998-07-17,170.63
D,N,B,IN,1998-07-18,NaN
D,N,B,IN,1998-07-19,NaN
D,N,B,IN,1998-07-20,170.33
D,N,B,IN,1998-07-21,170.9
D,N,B,IN,1998-07-22,171.29
D,N,B,IN,1998-07-23,171.14
D,N,B,IN,1998-07-24,170.09
D,N,B,IN,1998-07-25,NaN
D,N,B,IN,1998-07-26,NaN
D,N,B,IN,1998-07-27,170.16
D,N,B,IN,1998-07-28,170.35
D,N,B,IN,1998-07-29,170.32
D,N,B,IN,1998-07-30,169.72
D,N,B,IN,1998-07-31,170.62
D,N,B,IN,1998-08-01,NaN
D,N,B,IN,1998-08-02,NaN
D,N,B,IN,1998-08-03,171.26
D,N,B,IN,1998-08-04,171.13
D,N,B,IN,1998-08-05,170.53
D,N,B,IN,1998-08-06,171.27
D,N,B,IN,1998-08-07,171
D,N,B,IN,1998-08-08,NaN
D,N,B,IN,1998-08-09,NaN
D,N,B,IN,1998-08-10,171.33
D,N,B,IN,1998-08-11,170.58
D,N,B,IN,1998-08-12,169.79
D,N,B,IN,1998-08-13,170.28
D,N,B,IN,1998-08-14,169.57
D,N,B,IN,1998-08-15,NaN
D,N,B,IN,1998-08-16,NaN
D,N,B,IN,1998-08-17,170.12
D,N,B,IN,1998-08-18,169.7
D,N,B,IN,1998-08-19,168.64
D,N,B,IN,1998-08-20,170.67
D,N,B,IN,1998-08-21,172.11
D,N,B,IN,1998-08-22,NaN
D,N,B,IN,1998-08-23,NaN
D,N,B,IN,1998-08-24,172.39
D,N,B,IN,1998-08-25,173.02
D,N,B,IN,1998-08-26,173.44
D,N,B,IN,1998-08-27,172.95
D,N,B,IN,1998-08-28,172.44
D,N,B,IN,1998-08-29,NaN
D,N,B,IN,1998-08-30,NaN
D,N,B,IN,1998-08-31,172.04
D,N,B,IN,1998-09-01,170.71
D,N,B,IN,1998-09-02,171.78
D,N,B,IN,1998-09-03,170.47
D,N,B,IN,1998-09-04,171.62
D,N,B,IN,1998-09-05,NaN
D,N,B,IN,1998-09-06,NaN
D,N,B,IN,1998-09-07,170.55
D,N,B,IN,1998-09-08,171.75
D,N,B,IN,1998-09-09,172
D,N,B,IN,1998-09-10,169.89
D,N,B,IN,1998-09-11,168.55
D,N,B,IN,1998-09-12,NaN
D,N,B,IN,1998-09-13,NaN
D,N,B,IN,1998-09-14,168.53
D,N,B,IN,1998-09-15,168.38
D,N,B,IN,1998-09-16,169.67
D,N,B,IN,1998-09-17,169.12
D,N,B,IN,1998-09-18,169.87
D,N,B,IN,1998-09-19,NaN
D,N,B,IN,1998-09-20,NaN
D,N,B,IN,1998-09-21,169.8
D,N,B,IN,1998-09-22,170.33
D,N,B,IN,1998-09-23,170.3
D,N,B,IN,1998-09-24,169.79
D,N,B,IN,1998-09-25,168.7
D,N,B,IN,1998-09-26,NaN
D,N,B,IN,1998-09-27,NaN
D,N,B,IN,1998-09-28,169.55
D,N,B,IN,1998-09-29,168.84
D,N,B,IN,1998-09-30,169.6
D,N,B,IN,1998-10-01,168.68
D,N,B,IN,1998-10-02,168.45
D,N,B,IN,1998-10-03,NaN
D,N,B,IN,1998-10-04,NaN
D,N,B,IN,1998-10-05,168.34
D,N,B,IN,1998-10-06,168.56
D,N,B,IN,1998-10-07,166.18
D,N,B,IN,1998-10-08,164.96
D,N,B,IN,1998-10-09,165.81
D,N,B,IN,1998-10-10,NaN
D,N,B,IN,1998-10-11,NaN
D,N,B,IN,1998-10-12,166.31
D,N,B,IN,1998-10-13,166.18
D,N,B,IN,1998-10-14,165.66
D,N,B,IN,1998-10-15,165.34
D,N,B,IN,1998-10-16,164.3
D,N,B,IN,1998-10-17,NaN
D,N,B,IN,1998-10-18,NaN
D,N,B,IN,1998-10-19,164.85
D,N,B,IN,1998-10-20,165.66
D,N,B,IN,1998-10-21,165.57
D,N,B,IN,1998-10-22,166.48
D,N,B,IN,1998-10-23,165.94
D,N,B,IN,1998-10-24,NaN
D,N,B,IN,1998-10-25,NaN
D,N,B,IN,1998-10-26,166.26
D,N,B,IN,1998-10-27,166.73
D,N,B,IN,1998-10-28,166.19
D,N,B,IN,1998-10-29,165.62
D,N,B,IN,1998-10-30,165.61
D,N,B,IN,1998-10-31,NaN
D,N,B,IN,1998-11-01,NaN
D,N,B,IN,1998-11-02,165.91
D,N,B,IN,1998-11-03,166.13
D,N,B,IN,1998-11-04,166.85
D,N,B,IN,1998-11-05,166.43
D,N,B,IN,1998-11-06,166.73
D,N,B,IN,1998-11-07,NaN
D,N,B,IN,1998-11-08,NaN
D,N,B,IN,1998-11-09,167.54
D,N,B,IN,1998-11-10,168.27
D,N,B,IN,1998-11-11,168.18
D,N,B,IN,1998-11-12,168.41
D,N,B,IN,1998-11-13,168.05
D,N,B,IN,1998-11-14,NaN
D,N,B,IN,1998-11-15,NaN
D,N,B,IN,1998-11-16,167.14
D,N,B,IN,1998-11-17,166.58
D,N,B,IN,1998-11-18,166.49
D,N,B,IN,1998-11-19,166.51
D,N,B,IN,1998-11-20,167.29
D,N,B,IN,1998-11-21,NaN
D,N,B,IN,1998-11-22,NaN
D,N,B,IN,1998-11-23,168.1
D,N,B,IN,1998-11-24,167.89
D,N,B,IN,1998-11-25,167.9
D,N,B,IN,1998-11-26,168.11
D,N,B,IN,1998-11-27,167.65
D,N,B,IN,1998-11-28,NaN
D,N,B,IN,1998-11-29,NaN
D,N,B,IN,1998-11-30,167.5
D,N,B,IN,1998-12-01,166.97
D,N,B,IN,1998-12-02,166.78
D,N,B,IN,1998-12-03,166.63
D,N,B,IN,1998-12-04,166.63
D,N,B,IN,1998-12-05,NaN
D,N,B,IN,1998-12-06,NaN
D,N,B,IN,1998-12-07,167.03
D,N,B,IN,1998-12-08,166.85
D,N,B,IN,1998-12-09,166.41
D,N,B,IN,1998-12-10,165.92
D,N,B,IN,1998-12-11,165.76
D,N,B,IN,1998-12-12,NaN
D,N,B,IN,1998-12-13,NaN
D,N,B,IN,1998-12-14,165.34
D,N,B,IN,1998-12-15,165.67
D,N,B,IN,1998-12-16,166
D,N,B,IN,1998-12-17,165.96
D,N,B,IN,1998-12-18,165.72
D,N,B,IN,1998-12-19,NaN
D,N,B,IN,1998-12-20,NaN
D,N,B,IN,1998-12-21,165.97
D,N,B,IN,1998-12-22,166.38
D,N,B,IN,1998-12-23,166.53
D,N,B,IN,1998-12-24,166.46
D,N,B,IN,1998-12-25,166.4
D,N,B,IN,1998-12-26,NaN
D,N,B,IN,1998-12-27,NaN
D,N,B,IN,1998-12-28,166.85
D,N,B,IN,1998-12-29,166.36
D,N,B,IN,1998-12-30,166.33
D,N,B,IN,1998-12-31,166.74
D,N,B,IN,1999-01-01,166.74
D,N,B,IN,1999-01-02,NaN
D,N,B,IN,1999-01-03,NaN
D,N,B,IN,1999-01-04,165.83
D,N,B,IN,1999-01-05,165.63
D,N,B,IN,1999-01-06,166
D,N,B,IN,1999-01-07,166.42
D,N,B,IN,1999-01-08,166.51
D,N,B,IN,1999-01-09,NaN
D,N,B,IN,1999-01-10,NaN
D,N,B,IN,1999-01-11,166.58
D,N,B,IN,1999-01-12,167.4
D,N,B,IN,1999-01-13,166.8
D,N,B,IN,1999-01-14,167.27
D,N,B,IN,1999-01-15,167.87
D,N,B,IN,1999-01-16,NaN
D,N,B,IN,1999-01-17,NaN
D,N,B,IN,1999-01-18,167.72
D,N,B,IN,1999-01-19,167.41
D,N,B,IN,1999-01-20,167.5
D,N,B,IN,1999-01-21,167.61
D,N,B,IN,1999-01-22,167.97
D,N,B,IN,1999-01-23,NaN
D,N,B,IN,1999-01-24,NaN
D,N,B,IN,1999-01-25,167.98
D,N,B,IN,1999-01-26,168
D,N,B,IN,1999-01-27,168.38
D,N,B,IN,1999-01-28,169.13
D,N,B,IN,1999-01-29,169.33
D,N,B,IN,1999-01-30,NaN
D,N,B,IN,1999-01-31,NaN
D,N,B,IN,1999-02-01,169.35
D,N,B,IN,1999-02-02,168.87
D,N,B,IN,1999-02-03,168.95
D,N,B,IN,1999-02-04,169.46
D,N,B,IN,1999-02-05,169.32
D,N,B,IN,1999-02-06,NaN
D,N,B,IN,1999-02-07,NaN
D,N,B,IN,1999-02-08,169.7
D,N,B,IN,1999-02-09,169.45
D,N,B,IN,1999-02-10,169.71
D,N,B,IN,1999-02-11,169.52
D,N,B,IN,1999-02-12,169.55
D,N,B,IN,1999-02-13,NaN
D,N,B,IN,1999-02-14,NaN
D,N,B,IN,1999-02-15,169.51
D,N,B,IN,1999-02-16,170.65
D,N,B,IN,1999-02-17,170.4
D,N,B,IN,1999-02-18,170.64
D,N,B,IN,1999-02-19,171.41
D,N,B,IN,1999-02-20,NaN
D,N,B,IN,1999-02-21,NaN
D,N,B,IN,1999-02-22,172.85
D,N,B,IN,1999-02-23,172.72
D,N,B,IN,1999-02-24,172.1
D,N,B,IN,1999-02-25,172.17
D,N,B,IN,1999-02-26,171.2
D,N,B,IN,1999-02-27,NaN
D,N,B,IN,1999-02-28,NaN
D,N,B,IN,1999-03-01,172.44
D,N,B,IN,1999-03-02,173.11
D,N,B,IN,1999-03-03,173.09
D,N,B,IN,1999-03-04,173.76
D,N,B,IN,1999-03-05,173.71
D,N,B,IN,1999-03-06,NaN
D,N,B,IN,1999-03-07,NaN
D,N,B,IN,1999-03-08,173.05
D,N,B,IN,1999-03-09,173.44
D,N,B,IN,1999-03-10,172.76
D,N,B,IN,1999-03-11,173.26
D,N,B,IN,1999-03-12,172.72
D,N,B,IN,1999-03-13,NaN
D,N,B,IN,1999-03-14,NaN
D,N,B,IN,1999-03-15,172.39
D,N,B,IN,1999-03-16,172.7
D,N,B,IN,1999-03-17,172.59
D,N,B,IN,1999-03-18,172.24
D,N,B,IN,1999-03-19,172.55
D,N,B,IN,1999-03-20,NaN
D,N,B,IN,1999-03-21,NaN
D,N,B,IN,1999-03-22,172.96
D,N,B,IN,1999-03-23,172.92
D,N,B,IN,1999-03-24,172.72
D,N,B,IN,1999-03-25,173.13
D,N,B,IN,1999-03-26,173.6
D,N,B,IN,1999-03-27,NaN
D,N,B,IN,1999-03-28,NaN
D,N,B,IN,1999-03-29,174.4
D,N,B,IN,1999-03-30,174.16
D,N,B,IN,1999-03-31,173.79
D,N,B,IN,1999-04-01,173.89
D,N,B,IN,1999-04-02,174.1
D,N,B,IN,1999-04-03,NaN
D,N,B,IN,1999-04-04,NaN
D,N,B,IN,1999-04-05,174.2
D,N,B,IN,1999-04-06,173.45
D,N,B,IN,1999-04-07,172.96
D,N,B,IN,1999-04-08,172.75
D,N,B,IN,1999-04-09,172.99
D,N,B,IN,1999-04-10,NaN
D,N,B,IN,1999-04-11,NaN
D,N,B,IN,1999-04-12,172.25
D,N,B,IN,1999-04-13,172.21
D,N,B,IN,1999-04-14,171.92
D,N,B,IN,1999-04-15,171.64
D,N,B,IN,1999-04-16,172.86
D,N,B,IN,1999-04-17,NaN
D,N,B,IN,1999-04-18,NaN
D,N,B,IN,1999-04-19,171.94
D,N,B,IN,1999-04-20,172.07
D,N,B,IN,1999-04-21,172.58
D,N,B,IN,1999-04-22,173.04
D,N,B,IN,1999-04-23,172.42
D,N,B,IN,1999-04-24,NaN
D,N,B,IN,1999-04-25,NaN
D,N,B,IN,1999-04-26,172.16
D,N,B,IN,1999-04-27,172.18
D,N,B,IN,1999-04-28,171.86
D,N,B,IN,1999-04-29,172.26
D,N,B,IN,1999-04-30,172.51
D,N,B,IN,1999-05-01,NaN
D,N,B,IN,1999-05-02,NaN
D,N,B,IN,1999-05-03,172.46
D,N,B,IN,1999-05-04,172.97
D,N,B,IN,1999-05-05,172.22
D,N,B,IN,1999-05-06,171.51
D,N,B,IN,1999-05-07,171.59
D,N,B,IN,1999-05-08,NaN
D,N,B,IN,1999-05-09,NaN
D,N,B,IN,1999-05-10,171.87
D,N,B,IN,1999-05-11,171.93
D,N,B,IN,1999-05-12,172.55
D,N,B,IN,1999-05-13,172.88
D,N,B,IN,1999-05-14,172.54
D,N,B,IN,1999-05-15,NaN
D,N,B,IN,1999-05-16,NaN
D,N,B,IN,1999-05-17,172.89
D,N,B,IN,1999-05-18,172.66
D,N,B,IN,1999-05-19,173.15
D,N,B,IN,1999-05-20,173.19
D,N,B,IN,1999-05-21,173.49
D,N,B,IN,1999-05-22,NaN
D,N,B,IN,1999-05-23,NaN
D,N,B,IN,1999-05-24,173.45
D,N,B,IN,1999-05-25,173.11
D,N,B,IN,1999-05-26,173.09
D,N,B,IN,1999-05-27,171.41
D,N,B,IN,1999-05-28,172.34
D,N,B,IN,1999-05-29,NaN
D,N,B,IN,1999-05-30,NaN
D,N,B,IN,1999-05-31,172.5
D,N,B,IN,1999-06-01,173.22
D,N,B,IN,1999-06-02,173.44
D,N,B,IN,1999-06-03,173.48
D,N,B,IN,1999-06-04,173.8
D,N,B,IN,1999-06-05,NaN
D,N,B,IN,1999-06-06,NaN
D,N,B,IN,1999-06-07,173.33
D,N,B,IN,1999-06-08,172.92
D,N,B,IN,1999-06-09,172.09
D,N,B,IN,1999-06-10,171.77
D,N,B,IN,1999-06-11,171.97
D,N,B,IN,1999-06-12,NaN
D,N,B,IN,1999-06-13,NaN
D,N,B,IN,1999-06-14,171.54
D,N,B,IN,1999-06-15,171.07
D,N,B,IN,1999-06-16,172.3
D,N,B,IN,1999-06-17,172.16
D,N,B,IN,1999-06-18,172.02
D,N,B,IN,1999-06-19,NaN
D,N,B,IN,1999-06-20,NaN
D,N,B,IN,1999-06-21,172.56
D,N,B,IN,1999-06-22,172.05
D,N,B,IN,1999-06-23,172.49
D,N,B,IN,1999-06-24,171.54
D,N,B,IN,1999-06-25,170.81
D,N,B,IN,1999-06-26,NaN
D,N,B,IN,1999-06-27,NaN
D,N,B,IN,1999-06-28,171.07
D,N,B,IN,1999-06-29,170.9
D,N,B,IN,1999-06-30,171.34
D,N,B,IN,1999-07-01,172.01
D,N,B,IN,1999-07-02,171.86
D,N,B,IN,1999-07-03,NaN
D,N,B,IN,1999-07-04,NaN
D,N,B,IN,1999-07-05,171.99
D,N,B,IN,1999-07-06,172.3
D,N,B,IN,1999-07-07,172.23
D,N,B,IN,1999-07-08,172.35
D,N,B,IN,1999-07-09,172.89
D,N,B,IN,1999-07-10,NaN
D,N,B,IN,1999-07-11,NaN
D,N,B,IN,1999-07-12,173.58
D,N,B,IN,1999-07-13,172.96
D,N,B,IN,1999-07-14,173
D,N,B,IN,1999-07-15,173.04
D,N,B,IN,1999-07-16,172.75
D,N,B,IN,1999-07-17,NaN
D,N,B,IN,1999-07-18,NaN
D,N,B,IN,1999-07-19,173.38
D,N,B,IN,1999-07-20,171.66
D,N,B,IN,1999-07-21,171.23
D,N,B,IN,1999-07-22,171
D,N,B,IN,1999-07-23,171.08
D,N,B,IN,1999-07-24,NaN
D,N,B,IN,1999-07-25,NaN
D,N,B,IN,1999-07-26,169.98
D,N,B,IN,1999-07-27,169.97
D,N,B,IN,1999-07-28,170.18
D,N,B,IN,1999-07-29,169.23
D,N,B,IN,1999-07-30,168.93
D,N,B,IN,1999-07-31,NaN
D,N,B,IN,1999-08-01,NaN
D,N,B,IN,1999-08-02,169.26
D,N,B,IN,1999-08-03,169.52
D,N,B,IN,1999-08-04,168.71
D,N,B,IN,1999-08-05,168.45
D,N,B,IN,1999-08-06,168.7
D,N,B,IN,1999-08-07,NaN
D,N,B,IN,1999-08-08,NaN
D,N,B,IN,1999-08-09,169.53
D,N,B,IN,1999-08-10,169.02
D,N,B,IN,1999-08-11,169.45
D,N,B,IN,1999-08-12,169.6
D,N,B,IN,1999-08-13,169.22
D,N,B,IN,1999-08-14,NaN
D,N,B,IN,1999-08-15,NaN
D,N,B,IN,1999-08-16,169.76
D,N,B,IN,1999-08-17,169.8
D,N,B,IN,1999-08-18,169.53
D,N,B,IN,1999-08-19,169.17
D,N,B,IN,1999-08-20,167.98
D,N,B,IN,1999-08-21,NaN
D,N,B,IN,1999-08-22,NaN
D,N,B,IN,1999-08-23,168.97
D,N,B,IN,1999-08-24,169.24
D,N,B,IN,1999-08-25,169.98
D,N,B,IN,1999-08-26,169.91
D,N,B,IN,1999-08-27,170.03
D,N,B,IN,1999-08-28,NaN
D,N,B,IN,1999-08-29,NaN
D,N,B,IN,1999-08-30,169.85
D,N,B,IN,1999-08-31,168.91
D,N,B,IN,1999-09-01,168.78
D,N,B,IN,1999-09-02,168.37
D,N,B,IN,1999-09-03,168.56
D,N,B,IN,1999-09-04,NaN
D,N,B,IN,1999-09-05,NaN
D,N,B,IN,1999-09-06,169.04
D,N,B,IN,1999-09-07,169.39
D,N,B,IN,1999-09-08,169.1
D,N,B,IN,1999-09-09,168.86
D,N,B,IN,1999-09-10,169.34
D,N,B,IN,1999-09-11,NaN
D,N,B,IN,1999-09-12,NaN
D,N,B,IN,1999-09-13,169.62
D,N,B,IN,1999-09-14,169.63
D,N,B,IN,1999-09-15,169.29
D,N,B,IN,1999-09-16,169.26
D,N,B,IN,1999-09-17,169.44
D,N,B,IN,1999-09-18,NaN
D,N,B,IN,1999-09-19,NaN
D,N,B,IN,1999-09-20,169.58
D,N,B,IN,1999-09-21,169.14
D,N,B,IN,1999-09-22,168.69
D,N,B,IN,1999-09-23,169.23
D,N,B,IN,1999-09-24,168.97
D,N,B,IN,1999-09-25,NaN
D,N,B,IN,1999-09-26,NaN
D,N,B,IN,1999-09-27,169.24
D,N,B,IN,1999-09-28,168.78
D,N,B,IN,1999-09-29,168.36
D,N,B,IN,1999-09-30,168.08
D,N,B,IN,1999-10-01,167.07
D,N,B,IN,1999-10-02,NaN
D,N,B,IN,1999-10-03,NaN
D,N,B,IN,1999-10-04,167.17
D,N,B,IN,1999-10-05,167.18
D,N,B,IN,1999-10-06,167.2
D,N,B,IN,1999-10-07,167.44
D,N,B,IN,1999-10-08,168.3
D,N,B,IN,1999-10-09,NaN
D,N,B,IN,1999-10-10,NaN
D,N,B,IN,1999-10-11,168.22
D,N,B,IN,1999-10-12,167.94
D,N,B,IN,1999-10-13,167.81
D,N,B,IN,1999-10-14,167.85
D,N,B,IN,1999-10-15,167.01
D,N,B,IN,1999-10-16,NaN
D,N,B,IN,1999-10-17,NaN
D,N,B,IN,1999-10-18,167.1
D,N,B,IN,1999-10-19,167.81
D,N,B,IN,1999-10-20,167.64
D,N,B,IN,1999-10-21,167.3
D,N,B,IN,1999-10-22,167.35
D,N,B,IN,1999-10-23,NaN
D,N,B,IN,1999-10-24,NaN
D,N,B,IN,1999-10-25,168.19
D,N,B,IN,1999-10-26,168.3
D,N,B,IN,1999-10-27,168.29
D,N,B,IN,1999-10-28,168.52
D,N,B,IN,1999-10-29,169.02
D,N,B,IN,1999-10-30,NaN
D,N,B,IN,1999-10-31,NaN
D,N,B,IN,1999-11-01,168.13
D,N,B,IN,1999-11-02,168.85
D,N,B,IN,1999-11-03,168.74
D,N,B,IN,1999-11-04,168.79
D,N,B,IN,1999-11-05,169.52
D,N,B,IN,1999-11-06,NaN
D,N,B,IN,1999-11-07,NaN
D,N,B,IN,1999-11-08,169.59
D,N,B,IN,1999-11-09,169.34
D,N,B,IN,1999-11-10,169.54
D,N,B,IN,1999-11-11,169.54
D,N,B,IN,1999-11-12,169.99
D,N,B,IN,1999-11-13,NaN
D,N,B,IN,1999-11-14,NaN
D,N,B,IN,1999-11-15,169.99
D,N,B,IN,1999-11-16,169.9
D,N,B,IN,1999-11-17,169.49
D,N,B,IN,1999-11-18,169.65
D,N,B,IN,1999-11-19,170.38
D,N,B,IN,1999-11-20,NaN
D,N,B,IN,1999-11-21,NaN
D,N,B,IN,1999-11-22,170
D,N,B,IN,1999-11-23,169.89
D,N,B,IN,1999-11-24,170.4
D,N,B,IN,1999-11-25,170.53
D,N,B,IN,1999-11-26,170.94
D,N,B,IN,1999-11-27,NaN
D,N,B,IN,1999-11-28,NaN
D,N,B,IN,1999-11-29,171.2
D,N,B,IN,1999-11-30,170.92
D,N,B,IN,1999-12-01,171.09
D,N,B,IN,1999-12-02,171.28
D,N,B,IN,1999-12-03,171.49
D,N,B,IN,1999-12-04,NaN
D,N,B,IN,1999-12-05,NaN
D,N,B,IN,1999-12-06,170.49
D,N,B,IN,1999-12-07,169.76
D,N,B,IN,1999-12-08,169.76
D,N,B,IN,1999-12-09,170
D,N,B,IN,1999-12-10,170.22
D,N,B,IN,1999-12-11,NaN
D,N,B,IN,1999-12-12,NaN
D,N,B,IN,1999-12-13,169.99
D,N,B,IN,1999-12-14,170.59
D,N,B,IN,1999-12-15,170.93
D,N,B,IN,1999-12-16,170.01
D,N,B,IN,1999-12-17,170.31
D,N,B,IN,1999-12-18,NaN
D,N,B,IN,1999-12-19,NaN
D,N,B,IN,1999-12-20,170.21
D,N,B,IN,1999-12-21,170.27
D,N,B,IN,1999-12-22,170.09
D,N,B,IN,1999-12-23,170.02
D,N,B,IN,1999-12-24,169.86
D,N,B,IN,1999-12-25,NaN
D,N,B,IN,1999-12-26,NaN
D,N,B,IN,1999-12-27,169.88
D,N,B,IN,1999-12-28,170.26
D,N,B,IN,1999-12-29,170.24
D,N,B,IN,1999-12-30,170.27
D,N,B,IN,1999-12-31,170.43
D,N,B,IN,2000-01-01,NaN
D,N,B,IN,2000-01-02,NaN
D,N,B,IN,2000-01-03,169.9
D,N,B,IN,2000-01-04,168.65
D,N,B,IN,2000-01-05,168.55
D,N,B,IN,2000-01-06,168.73
D,N,B,IN,2000-01-07,169.27
D,N,B,IN,2000-01-08,NaN
D,N,B,IN,2000-01-09,NaN
D,N,B,IN,2000-01-10,169.48
D,N,B,IN,2000-01-11,169.59
D,N,B,IN,2000-01-12,169.16
D,N,B,IN,2000-01-13,169.62
D,N,B,IN,2000-01-14,169.86
D,N,B,IN,2000-01-15,NaN
D,N,B,IN,2000-01-16,NaN
D,N,B,IN,2000-01-17,170.23
D,N,B,IN,2000-01-18,170.15
D,N,B,IN,2000-01-19,170.43
D,N,B,IN,2000-01-20,170.29
D,N,B,IN,2000-01-21,170.1
D,N,B,IN,2000-01-22,NaN
D,N,B,IN,2000-01-23,NaN
D,N,B,IN,2000-01-24,170.35
D,N,B,IN,2000-01-25,170.67
D,N,B,IN,2000-01-26,170.78
D,N,B,IN,2000-01-27,171.15
D,N,B,IN,2000-01-28,171.75
D,N,B,IN,2000-01-29,NaN
D,N,B,IN,2000-01-30,NaN
D,N,B,IN,2000-01-31,172.29
D,N,B,IN,2000-02-01,172.87
D,N,B,IN,2000-02-02,173.27
D,N,B,IN,2000-02-03,173.25
D,N,B,IN,2000-02-04,172.3
D,N,B,IN,2000-02-05,NaN
